x,x1,x2,x3,x4,x5,x6,x7
339,40,32,22,14,114,70,31
340,40,32,22,14,114,70,31
341,40,32,22,14,114,70,31
342,40,32,22,14,114,70,31
343,40,32,22,14,115,70,31
344,40,32,22,14,115,70,31
345,40,32,22,14,115,70,31
346,40,32,22,14,115,70,31
347,40,32,22,14,115,70,31
348,40,32,22,14,115,70,31
349,40,32,22,14,115,70,31
350,40,32,22,14,115,70,31
351,40,32,22,14,115,70,31
352,40,32,22,14,115,70,31
353,40,32,22,14,115,70,31
354,40,32,23,14,115,70,31
355,40,32,23,14,115,70,31
356,40,32,23,14,115,70,31
357,40,32,23,14,115,70,31
358,40,32,23,14,115,70,31
359,40,32,23,14,115,70,31
360,40,32,23,14,115,70,31
361,40,32,23,14,115,70,31
362,40,32,23,14,115,70,31
363,40,32,23,14,115,70,31
364,40,32,23,14,115,70,31
365,40,32,23,14,115,70,31
366,40,32,23,14,115,70,31
367,40,32,23,14,116,70,31
368,40,32,23,14,116,71,31
369,40,32,23,14,116,71,31
370,40,32,23,14,116,71,31
371,41,33,23,14,116,71,31
372,41,33,23,14,116,71,31
373,41,33,23,14,116,71,31
374,41,33,23,14,116,71,31
375,41,33,23,14,116,71,31
376,41,33,23,14,116,71,31
377,41,33,23,14,116,71,31
378,41,33,23,14,116,71,31
379,41,33,23,14,116,71,31
380,41,33,23,14,116,71,31
381,41,33,23,14,117,71,31
382,41,33,23,14,117,71,31
383,41,33,23,14,117,71,31
384,41,33,23,14,117,71,31
385,41,33,23,14,117,71,31
386,41,33,23,14,117,71,31
387,41,33,23,14,117,71,31
388,41,33,23,14,117,71,31
389,41,33,23,14,117,71,31
390,41,33,23,14,117,71,31
391,41,33,23,14,117,71,31
392,41,33,23,14,117,71,31
393,41,33,23,14,117,71,31
394,41,33,23,14,117,71,31
395,41,33,23,14,117,71,31
396,41,33,23,14,117,71,31
397,41,33,23,14,118,71,31
398,41,33,23,14,118,71,31
399,41,33,23,14,118,71,31
400,41,33,23,14,118,71,31
401,41,33,23,14,118,71,32
402,41,33,23,14,118,71,32
403,41,33,23,14,118,71,32
404,41,33,23,14,118,72,32
405,41,33,24,14,118,72,32
406,41,33,24,14,118,72,32
407,41,33,24,14,118,72,32
408,41,33,24,14,118,72,32
409,41,33,24,14,118,72,32
410,41,33,24,14,118,72,32
411,41,33,24,14,118,72,32
412,41,33,24,14,118,72,32
413,41,33,24,14,118,72,32
414,41,33,24,14,118,72,32
415,41,33,24,14,118,72,32
416,41,33,24,14,119,72,32
417,41,33,24,14,119,72,32
418,41,33,24,14,119,72,32
419,41,33,24,14,119,72,32
420,41,33,24,14,119,72,32
421,41,33,24,14,119,72,32
422,41,33,24,14,119,72,32
423,41,33,24,14,119,72,32
424,41,33,24,14,119,72,32
425,41,33,24,14,119,72,32
426,41,33,24,14,119,72,32
427,41,33,24,14,119,72,32
428,41,33,24,14,119,72,32
429,41,33,24,14,119,72,32
430,41,33,24,14,119,72,32
431,41,33,24,14,119,72,32
432,41,33,24,14,119,72,32
433,41,33,24,14,119,72,32
434,41,33,24,14,119,72,32
435,41,33,24,14,120,72,32
436,41,33,24,14,120,72,32
437,41,33,24,14,120,72,32
438,41,33,24,14,120,72,32
439,41,33,24,14,120,72,32
440,41,33,24,14,120,72,32
441,41,33,24,14,120,72,32
442,41,33,24,14,120,73,32
443,41,33,24,14,120,73,32
444,41,33,24,14,120,73,32
445,41,33,24,14,120,73,32
446,41,33,24,14,120,73,32
447,41,33,24,14,120,73,32
448,41,33,24,14,120,73,32
449,41,33,24,14,120,73,32
450,41,33,24,14,120,73,32
451,41,33,24,14,120,73,32
452,41,33,24,14,120,73,32
453,41,33,24,14,120,73,32
454,41,33,24,14,120,73,32
455,42,33,24,14,121,73,32
456,42,33,24,14,121,73,32
457,42,33,24,14,121,73,32
458,42,33,24,15,121,73,32
459,42,33,24,15,121,73,32
460,42,33,24,15,121,73,32
461,42,33,24,15,121,73,32
462,42,33,24,15,121,73,32
463,42,33,24,15,121,73,32
464,42,33,24,15,121,73,32
465,42,33,24,15,121,73,32
466,42,33,24,15,121,73,32
467,42,33,24,15,121,73,32
468,42,33,24,15,121,73,32
469,42,33,24,15,121,73,32
470,42,33,24,15,121,73,32
471,42,33,24,15,121,73,32
472,42,34,25,15,121,73,32
473,42,34,25,15,121,73,32
474,42,34,25,15,121,73,32
475,42,34,25,15,121,73,32
476,42,34,25,15,121,73,32
477,42,34,25,15,122,73,32
478,42,34,25,15,122,73,32
479,42,34,25,15,122,73,32
480,42,34,25,15,122,73,32
481,42,34,25,15,122,73,32
482,42,34,25,15,122,73,32
483,42,34,25,15,122,73,32
484,42,34,25,15,122,73,32
485,42,34,25,15,122,73,32
486,42,34,25,15,122,73,32
487,42,34,25,15,122,73,32
488,42,34,25,15,122,73,32
489,42,34,25,15,122,73,32
490,42,34,25,15,122,73,32
491,42,34,25,15,122,73,32
492,42,34,25,15,122,73,32
493,42,34,25,15,122,73,32
494,42,34,25,15,122,74,32
495,42,34,25,15,122,74,32
496,42,34,25,15,122,74,32
497,42,34,25,15,123,74,33
498,42,34,25,15,123,74,33
499,42,34,25,15,123,74,33
500,42,34,25,15,123,74,33
501,42,34,25,15,123,74,33
502,42,34,25,15,123,74,33
503,42,34,25,15,123,74,33
504,42,34,25,15,123,74,33
505,42,34,25,15,123,74,33
506,42,34,25,15,123,74,33
507,42,34,25,15,123,74,33
508,42,34,25,15,123,74,33
509,42,34,25,15,123,74,33
510,42,34,25,15,123,74,33
511,42,34,25,15,123,74,33
512,42,34,25,15,123,74,33
513,42,34,25,15,123,74,33
514,42,34,25,15,123,74,33
515,42,34,25,15,123,74,33
516,42,34,25,15,123,74,33
517,42,34,25,15,123,74,33
518,42,34,25,15,123,74,33
519,42,34,25,15,123,74,33
520,42,34,25,15,124,74,33
521,42,34,25,15,124,74,33
522,42,34,25,15,124,74,33
523,42,34,25,15,124,74,33
524,42,34,25,15,124,74,33
525,42,34,25,15,124,74,33
526,42,34,25,15,124,74,33
527,42,34,25,15,124,74,33
528,42,34,25,15,124,74,33
529,42,34,25,15,124,74,33
530,42,34,25,15,124,74,33
531,42,34,25,15,124,74,33
532,42,34,25,15,124,74,33
533,42,34,25,15,124,74,33
534,42,34,25,15,124,74,33
535,42,34,25,15,124,74,33
536,42,34,25,15,124,74,33
537,42,34,25,15,124,74,33
538,42,34,25,15,124,74,33
539,42,34,25,15,124,74,33
540,42,34,25,15,124,74,33
541,42,34,25,15,124,74,33
542,42,34,25,15,124,74,33
543,42,34,25,15,125,74,33
544,42,34,26,15,125,74,33
545,42,34,26,15,125,74,33
546,42,34,26,15,125,74,33
547,42,34,26,15,125,74,33
548,43,34,26,15,125,74,33
549,43,34,26,15,125,74,33
550,43,34,26,15,125,75,33
551,43,34,26,15,125,75,33
552,43,34,26,15,125,75,33
553,43,34,26,15,125,75,33
554,43,34,26,15,125,75,33
555,43,34,26,15,125,75,33
556,43,34,26,15,125,75,33
557,43,34,26,15,125,75,33
558,43,34,26,15,125,75,33
559,43,34,26,15,125,75,33
560,43,34,26,15,125,75,33
561,43,34,26,15,125,75,33
562,43,34,26,15,125,75,33
563,43,34,26,15,125,75,33
564,43,34,26,15,125,75,33
565,43,34,26,15,125,75,33
566,43,34,26,15,125,75,33
567,43,34,26,15,125,75,33
568,43,34,26,15,125,75,33
569,43,34,26,15,125,75,33
570,43,34,26,15,125,75,33
571,43,34,26,15,126,75,33
572,43,34,26,15,126,75,33
573,43,34,26,15,126,75,33
574,43,34,26,15,126,75,33
575,43,34,26,15,126,75,33
576,43,34,26,15,126,75,33
577,43,34,26,15,126,75,33
578,43,34,26,15,126,75,33
579,43,35,26,15,126,75,33
580,43,35,26,15,126,75,33
581,43,35,26,15,126,75,33
582,43,35,26,15,126,75,33
583,43,35,26,15,126,75,33
584,43,35,26,15,126,75,33
585,43,35,26,15,126,75,33
586,43,35,26,15,126,75,33
587,43,35,26,15,126,75,33
588,43,35,26,15,126,75,33
589,43,35,26,15,126,75,33
590,43,35,26,15,126,75,33
591,43,35,26,15,126,75,33
592,43,35,26,15,126,75,33
593,43,35,26,15,126,75,33
594,43,35,26,15,126,75,33
595,43,35,26,16,126,75,33
596,43,35,26,16,126,75,33
597,43,35,26,16,126,75,33
598,43,35,26,16,126,75,33
599,43,35,26,16,126,75,33
600,43,35,26,16,126,75,33
601,43,35,26,16,126,75,33
602,43,35,26,16,127,76,33
603,43,35,26,16,127,76,33
604,43,35,26,16,127,76,33
605,43,35,26,16,127,76,33
606,43,35,26,16,127,76,33
607,43,35,26,16,127,76,33
608,43,35,26,16,127,76,33
609,43,35,26,16,127,76,33
610,43,35,27,16,127,76,33
611,43,35,27,16,127,76,33
612,43,35,27,16,127,76,33
613,43,35,27,16,127,76,33
614,43,35,27,16,127,76,33
615,43,35,27,16,127,76,34
616,43,35,27,16,127,76,34
617,43,35,27,16,127,76,34
618,43,35,27,16,127,76,34
619,43,35,27,16,127,76,34
620,43,35,27,16,127,76,34
621,43,35,27,16,127,76,34
622,43,35,27,16,127,76,34
623,43,35,27,16,127,76,34
624,43,35,27,16,127,76,34
625,43,35,27,16,128,76,34
626,43,35,27,16,128,76,34
627,43,35,27,16,128,76,34
628,43,35,27,16,128,76,34
629,43,35,27,16,128,76,34
630,43,35,27,16,128,76,34
631,43,35,27,16,128,76,34
632,43,35,27,16,128,76,34
633,43,35,27,16,128,76,34
634,43,35,27,16,128,76,34
635,43,35,27,16,128,76,34
636,43,35,27,16,128,76,34
637,43,35,27,16,128,76,34
638,43,35,27,16,128,76,34
639,43,35,27,16,128,76,34
640,43,35,27,16,128,76,34
641,43,35,27,16,128,76,34
642,43,35,27,16,128,76,34
643,43,35,27,16,128,76,34
644,43,35,27,16,128,76,34
645,43,35,27,16,128,76,34
646,43,35,27,16,128,76,34
647,43,35,27,16,128,76,34
648,43,35,27,16,128,76,34
649,43,35,27,16,128,76,34
650,43,35,27,16,128,76,34
651,43,35,27,16,128,76,34
652,43,35,27,16,128,76,34
653,43,35,27,16,128,76,34
654,44,35,27,16,129,76,34
655,44,35,27,16,129,76,34
656,44,35,27,16,129,76,34
657,44,35,27,16,129,76,34
658,44,35,27,16,129,76,34
659,44,35,27,16,129,76,34
660,44,35,27,16,129,76,34
661,44,35,27,16,129,77,34
662,44,35,27,16,129,77,34
663,44,35,27,16,129,77,34
664,44,35,27,16,129,77,34
665,44,35,27,16,129,77,34
666,44,35,27,16,129,77,34
667,44,35,27,16,129,77,34
668,44,35,27,16,129,77,34
669,44,35,27,16,129,77,34
670,44,35,27,16,129,77,34
671,44,35,27,16,129,77,34
672,44,35,27,16,130,77,34
673,44,35,27,16,130,77,34
674,44,35,27,16,130,77,34
675,44,35,27,16,130,77,34
676,44,35,27,16,130,77,34
677,44,35,27,16,130,77,34
678,44,35,27,16,130,77,34
679,44,35,28,16,130,77,34
680,44,35,28,16,130,77,34
681,44,35,28,16,130,77,34
682,44,35,28,16,130,77,34
683,44,35,28,16,130,77,34
684,44,35,28,16,130,77,34
685,44,35,28,16,130,77,34
686,44,35,28,16,130,77,34
687,44,35,28,16,130,77,34
688,44,35,28,16,130,77,34
689,44,35,28,16,130,77,34
690,44,35,28,16,130,77,34
691,44,35,28,16,130,77,34
692,44,35,28,16,130,77,34
693,44,35,28,16,130,77,34
694,44,35,28,16,130,77,34
695,44,35,28,16,130,77,34
696,44,35,28,16,130,77,34
697,44,35,28,16,130,77,34
698,44,35,28,16,130,77,34
699,44,35,28,16,130,77,34
700,44,35,28,16,130,77,34
701,44,35,28,16,131,77,34
702,44,35,28,16,131,77,34
703,44,35,28,16,131,77,34
704,44,35,28,16,131,77,34
705,44,35,28,16,131,77,34
706,44,35,28,16,131,77,34
707,44,35,28,16,131,77,34
708,44,35,28,16,131,77,34
709,44,35,28,16,131,77,34
710,44,35,28,16,131,77,34
711,44,35,28,16,131,77,34
712,44,36,28,16,131,77,34
713,44,36,28,16,131,77,34
714,44,36,28,16,131,78,34
715,44,36,28,16,131,78,34
716,44,36,28,16,131,78,34
717,44,36,28,16,131,78,34
718,44,36,28,16,131,78,34
719,44,36,28,16,131,78,34
720,44,36,28,16,131,78,34
721,44,36,28,16,131,78,34
722,44,36,28,16,131,78,34
723,44,36,28,16,131,78,34
724,44,36,28,16,131,78,34
725,44,36,28,16,131,78,34
726,44,36,28,16,131,78,34
727,44,36,28,16,131,78,34
728,44,36,28,16,131,78,34
729,44,36,28,16,131,78,34
730,44,36,28,16,131,78,34
731,44,36,28,16,131,78,34
732,44,36,28,16,131,78,34
733,44,36,28,16,131,78,34
734,44,36,28,16,132,78,34
735,44,36,28,16,132,78,34
736,44,36,28,16,132,78,34
737,44,36,28,16,132,78,34
738,44,36,28,16,132,78,34
739,44,36,28,16,132,78,34
740,44,36,28,16,132,78,34
741,44,36,28,16,132,78,34
742,44,36,28,16,132,78,34
743,44,36,28,16,132,78,34
744,44,36,28,16,132,78,34
745,44,36,28,16,132,78,34
746,44,36,28,16,132,78,34
747,44,36,28,16,132,78,34
748,44,36,28,16,132,78,34
749,44,36,28,16,132,78,34
750,44,36,28,16,132,78,34
751,44,36,28,17,132,78,34
752,44,36,28,17,132,78,34
753,44,36,28,17,132,78,34
754,44,36,28,17,132,78,34
755,44,36,28,17,132,78,34
756,44,36,28,17,132,78,34
757,44,36,28,17,132,78,34
758,44,36,28,17,132,79,34
759,44,36,28,17,132,79,34
760,44,36,28,17,132,79,34
761,44,36,28,17,132,79,34
762,44,36,28,17,132,79,34
763,44,36,28,17,132,79,35
764,44,36,28,17,132,79,35
765,44,36,28,17,132,79,35
766,44,36,28,17,132,79,35
767,44,36,28,17,132,79,35
768,44,36,29,17,132,79,35
769,44,36,29,17,132,79,35
770,44,36,29,17,132,79,35
771,44,36,29,17,132,79,35
772,44,36,29,17,132,79,35
773,44,36,29,17,132,79,35
774,44,36,29,17,132,79,35
775,44,36,29,17,132,79,35
776,44,36,29,17,132,79,35
777,44,36,29,17,132,79,35
778,44,36,29,17,132,79,35
779,44,36,29,17,132,79,35
780,44,36,29,17,132,79,35
781,45,36,29,17,132,79,35
782,45,36,29,17,133,79,35
783,45,36,29,17,133,79,35
784,45,36,29,17,133,79,35
785,45,36,29,17,133,79,35
786,45,36,29,17,133,79,35
787,45,36,29,17,133,79,35
788,45,36,29,17,133,79,35
789,45,36,29,17,133,79,35
790,45,36,29,17,133,79,35
791,45,36,29,17,133,79,35
792,45,36,29,17,133,79,35
793,45,36,29,17,133,79,35
794,45,36,29,17,133,79,35
795,45,36,29,17,133,79,35
796,45,36,29,17,133,79,35
797,45,36,29,17,133,79,35
798,45,36,29,17,133,79,35
799,45,36,29,17,133,79,35
800,45,36,29,17,133,79,35
801,45,36,29,17,133,79,35
802,45,36,29,17,133,79,35
803,45,36,29,17,133,79,35
804,45,36,29,17,133,79,35
805,45,36,29,17,133,79,35
806,45,36,29,17,133,79,35
807,45,36,29,17,134,79,35
808,45,36,29,17,134,79,35
809,45,36,29,17,134,79,35
810,45,36,29,17,134,79,35
811,45,36,29,17,134,79,35
812,45,36,29,17,134,79,35
813,45,36,29,17,134,79,35
814,45,36,29,17,134,79,35
815,45,36,29,17,134,79,35
816,45,36,29,17,134,79,35
817,45,36,29,17,134,79,35
818,45,36,29,17,134,80,35
819,45,36,29,17,134,80,35
820,45,36,29,17,134,80,35
821,45,36,29,17,134,80,35
822,45,36,29,17,134,80,35
823,45,36,29,17,134,80,35
824,45,36,29,17,134,80,35
825,45,36,29,17,134,80,35
826,45,36,29,17,134,80,35
827,45,36,29,17,134,80,35
828,45,36,29,17,134,80,35
829,45,36,29,17,134,80,35
830,45,36,29,17,134,80,35
831,45,36,29,17,134,80,35
832,45,36,29,17,134,80,35
833,45,36,29,17,134,80,35
834,45,36,29,17,134,80,35
835,45,36,29,17,134,80,35
836,45,36,29,17,134,80,35
837,45,36,29,17,134,80,35
838,45,36,29,17,134,80,35
839,45,36,30,17,135,80,35
840,45,36,30,17,135,80,35
841,45,36,30,17,135,80,35
842,45,36,30,17,135,80,35
843,45,36,30,17,135,80,35
844,45,36,30,17,135,80,35
845,45,36,30,17,135,80,35
846,45,36,30,17,135,80,35
847,45,36,30,17,135,80,35
848,45,36,30,17,135,80,35
849,45,36,30,17,135,80,35
850,45,36,30,17,135,80,35
851,45,36,30,17,135,80,35
852,45,36,30,17,135,80,35
853,45,36,30,17,135,80,35
854,45,36,30,17,135,80,35
855,45,36,30,17,135,80,35
856,45,36,30,17,135,80,35
857,45,36,30,17,135,80,35
858,45,36,30,17,135,80,35
859,45,36,30,17,135,80,35
860,45,36,30,17,135,80,35
861,45,36,30,17,135,80,35
862,45,36,30,17,135,80,35
863,45,36,30,17,135,80,35
864,45,36,30,17,135,80,35
865,45,36,30,17,135,80,35
866,45,36,30,17,135,80,35
867,45,36,30,17,136,80,35
868,45,36,30,17,136,80,35
869,45,36,30,17,136,80,35
870,45,36,30,17,136,80,35
871,45,36,30,17,136,80,36
872,45,36,30,17,136,80,36
873,45,37,30,17,136,80,36
874,45,37,30,17,136,80,36
875,45,37,30,17,136,81,36
876,45,37,30,17,136,81,36
877,45,37,30,17,136,81,36
878,45,37,30,17,136,81,36
879,45,37,30,17,136,81,36
880,45,37,30,17,136,81,36
881,45,37,30,17,136,81,36
882,45,37,30,17,136,81,36
883,45,37,30,17,136,81,36
884,45,37,30,17,136,81,36
885,45,37,30,17,136,81,36
886,45,37,30,17,136,81,36
887,45,37,30,17,136,81,36
888,45,37,30,17,136,81,36
889,45,37,30,17,136,81,36
890,45,37,30,17,136,81,36
891,45,37,30,17,136,81,36
892,45,37,30,17,136,81,36
893,45,37,30,17,136,81,36
894,45,37,30,17,136,81,36
895,45,37,30,17,136,81,36
896,45,37,30,17,137,81,36
897,45,37,30,17,137,81,36
898,45,37,30,17,137,81,36
899,45,37,30,17,137,81,36
900,45,37,30,17,137,81,36
901,45,37,30,17,137,81,36
902,45,37,30,17,137,81,36
903,45,37,30,17,137,81,36
904,45,37,30,17,137,81,36
905,45,37,30,17,137,81,36
906,45,37,30,17,137,81,36
907,45,37,30,17,137,81,36
908,45,37,30,17,137,81,36
909,45,37,30,17,137,81,36
910,45,37,30,17,137,81,36
911,45,37,30,17,137,81,36
912,45,37,30,17,137,81,36
913,45,37,30,17,137,81,36
914,45,37,30,17,137,81,36
915,45,37,30,17,137,81,36
916,45,37,30,17,137,81,36
917,45,37,30,17,137,81,36
918,45,37,30,17,137,81,36
919,45,37,30,17,137,81,36
920,45,37,30,17,137,81,36
921,45,37,30,17,137,81,36
922,45,37,30,17,137,81,36
923,45,37,30,17,137,81,36
924,46,37,30,17,137,81,36
925,46,37,30,17,137,81,36
926,46,37,30,17,137,81,36
927,46,37,30,17,137,81,36
928,46,37,30,17,137,81,36
929,46,37,30,17,137,81,36
930,46,37,30,17,137,81,36
931,46,37,30,17,137,81,36
932,46,37,30,17,137,81,36
933,46,37,30,17,137,81,36
934,46,37,30,18,138,81,36
935,46,37,30,18,138,81,36
936,46,37,30,18,138,81,36
937,46,37,30,18,138,81,36
938,46,37,30,18,138,82,36
939,46,37,30,18,138,82,36
940,46,37,30,18,138,82,36
941,46,37,30,18,138,82,36
942,46,37,30,18,138,82,36
943,46,37,30,18,138,82,36
944,46,37,31,18,138,82,36
945,46,37,31,18,138,82,36
946,46,37,31,18,138,82,36
947,46,37,31,18,138,82,36
948,46,37,31,18,138,82,36
949,46,37,31,18,138,82,36
950,46,37,31,18,138,82,36
951,46,37,31,18,138,82,36
952,46,37,31,18,138,82,36
953,46,37,31,18,138,82,36
954,46,37,31,18,138,82,36
955,46,37,31,18,138,82,36
956,46,37,31,18,138,82,36
957,46,37,31,18,138,82,36
958,46,37,31,18,138,82,36
959,46,37,31,18,138,82,36
960,46,37,31,18,138,82,36
961,46,37,31,18,138,82,36
962,46,37,31,18,138,82,36
963,46,37,31,18,138,82,36
964,46,37,31,18,138,82,36
965,46,37,31,18,138,82,36
966,46,37,31,18,138,82,36
967,46,37,31,18,138,82,36
968,46,37,31,18,138,82,36
969,46,37,31,18,138,82,36
970,46,37,31,18,138,82,36
971,46,37,31,18,139,82,36
972,46,37,31,18,139,82,36
973,46,37,31,18,139,82,36
974,46,37,31,18,139,82,36
975,46,37,31,18,139,82,36
976,46,37,31,18,139,82,36
977,46,37,31,18,139,82,36
978,46,37,31,18,139,82,36
979,46,37,31,18,139,82,36
980,46,37,31,18,139,82,36
981,46,37,31,18,139,82,36
982,46,37,31,18,139,82,36
983,46,37,31,18,139,82,36
984,46,37,31,18,139,82,36
985,46,37,31,18,139,82,36
986,46,37,31,18,139,82,36
987,46,37,31,18,139,82,36
988,46,37,31,18,139,82,36
989,46,37,31,18,139,82,36
990,46,37,31,18,139,82,36
991,46,37,31,18,139,82,36
992,46,37,31,18,139,82,36
993,46,37,31,18,139,82,36
994,46,37,31,18,139,82,36
995,46,37,31,18,139,82,36
996,46,37,31,18,139,82,36
997,46,37,31,18,139,82,36
998,46,37,31,18,139,82,36
999,46,37,31,18,139,82,36
1000,46,37,31,18,139,82,36
1001,46,37,31,18,139,82,36
1002,46,37,31,18,139,82,36
1003,46,37,31,18,139,82,36
1004,46,37,31,18,139,82,36
1005,46,37,31,18,139,82,36
1006,46,37,31,18,139,82,36
1007,46,37,31,18,139,83,37
1008,46,37,31,18,139,83,37
1009,46,37,31,18,139,83,37
1010,46,37,31,18,139,83,37
1011,46,37,31,18,140,83,37
1012,46,37,31,18,140,83,37
1013,46,37,31,18,140,83,37
1014,46,37,31,18,140,83,37
1015,46,37,31,18,140,83,37
1016,46,37,31,18,140,83,37
1017,46,37,31,18,140,83,37
1018,46,37,31,18,140,83,37
1019,46,37,31,18,140,83,37
1020,46,37,31,18,140,83,37
1021,46,37,31,18,140,83,37
1022,46,37,31,18,140,83,37
1023,46,37,31,18,140,83,37
1024,46,37,31,18,140,83,37
1025,46,37,31,18,140,83,37
1026,46,37,31,18,140,83,37
1027,46,37,31,18,140,83,37
1028,46,37,31,18,140,83,37
1029,46,37,31,18,140,83,37
1030,46,37,31,18,140,83,37
1031,46,37,31,18,140,83,37
1032,46,37,31,18,140,83,37
1033,46,37,31,18,140,83,37
1034,46,37,31,18,140,83,37
1035,46,37,31,18,140,83,37
1036,46,38,31,18,140,83,37
1037,46,38,31,18,140,83,37
1038,46,38,32,18,140,83,37
1039,46,38,32,18,140,83,37
1040,46,38,32,18,140,83,37
1041,46,38,32,18,141,83,37
1042,46,38,32,18,141,83,37
1043,46,38,32,18,141,83,37
1044,46,38,32,18,141,83,37
1045,46,38,32,18,141,83,37
1046,46,38,32,18,141,83,37
1047,46,38,32,18,141,83,37
1048,46,38,32,18,141,83,37
1049,46,38,32,18,141,83,37
1050,46,38,32,18,141,83,37
1051,46,38,32,18,141,83,37
1052,46,38,32,18,141,83,37
1053,46,38,32,18,141,83,37
1054,46,38,32,18,141,83,37
1055,46,38,32,18,141,83,37
1056,46,38,32,18,141,84,37
1057,46,38,32,18,141,84,37
1058,46,38,32,18,141,84,37
1059,46,38,32,18,141,84,37
1060,46,38,32,18,141,84,37
1061,46,38,32,18,141,84,37
1062,46,38,32,18,141,84,37
1063,46,38,32,18,141,84,37
1064,46,38,32,18,141,84,37
1065,46,38,32,18,141,84,37
1066,47,38,32,18,141,84,37
1067,47,38,32,18,141,84,37
1068,47,38,32,18,141,84,37
1069,47,38,32,18,141,84,37
1070,47,38,32,18,141,84,37
1071,47,38,32,18,141,84,37
1072,47,38,32,18,141,84,37
1073,47,38,32,18,141,84,37
1074,47,38,32,18,141,84,37
1075,47,38,32,18,141,84,37
1076,47,38,32,18,141,84,37
1077,47,38,32,18,141,84,37
1078,47,38,32,18,142,84,37
1079,47,38,32,18,142,84,37
1080,47,38,32,18,142,84,37
1081,47,38,32,18,142,84,37
1082,47,38,32,18,142,84,37
1083,47,38,32,18,142,84,37
1084,47,38,32,18,142,84,37
1085,47,38,32,18,142,84,37
1086,47,38,32,18,142,84,37
1087,47,38,32,18,142,84,37
1088,47,38,32,18,142,84,37
1089,47,38,32,18,142,84,37
1090,47,38,32,18,142,84,37
1091,47,38,32,18,142,84,37
1092,47,38,32,18,142,84,37
1093,47,38,32,18,142,84,37
1094,47,38,32,18,142,84,37
1095,47,38,32,18,142,84,37
1096,47,38,32,18,142,84,37
1097,47,38,32,18,142,84,37
1098,47,38,32,18,142,84,37
1099,47,38,32,18,142,84,37
1100,47,38,32,18,142,84,37
1101,47,38,32,18,142,84,37
1102,47,38,32,18,142,84,37
1103,47,38,32,18,142,84,37
1104,47,38,32,18,142,84,37
1105,47,38,32,18,142,84,37
1106,47,38,32,18,142,84,37
1107,47,38,32,18,142,84,37
1108,47,38,32,18,142,84,37
1109,47,38,32,18,142,84,37
1110,47,38,32,18,142,84,37
1111,47,38,32,18,142,84,37
1112,47,38,32,19,142,84,37
1113,47,38,32,19,142,84,37
1114,47,38,32,19,142,85,37
1115,47,38,32,19,142,85,37
1116,47,38,32,19,142,85,37
1117,47,38,32,19,142,85,37
1118,47,38,32,19,142,85,37
1119,47,38,32,19,142,85,37
1120,47,38,32,19,142,85,37
1121,47,38,32,19,143,85,37
1122,47,38,32,19,143,85,37
1123,47,38,32,19,143,85,37
1124,47,38,32,19,143,85,37
1125,47,38,32,19,143,85,37
1126,47,38,32,19,143,85,37
1127,47,38,32,19,143,85,37
1128,47,38,32,19,143,85,37
1129,47,38,32,19,143,85,37
1130,47,38,32,19,143,85,37
1131,47,38,32,19,143,85,37
1132,47,38,32,19,143,85,37
1133,47,38,32,19,143,85,37
1134,47,38,32,19,143,85,37
1135,47,38,32,19,143,85,37
1136,47,38,32,19,143,85,38
1137,47,38,32,19,143,85,38
1138,47,38,32,19,143,85,38
1139,47,38,32,19,143,85,38
1140,47,38,32,19,143,85,38
1141,47,38,32,19,143,85,38
1142,47,38,32,19,143,85,38
1143,47,38,32,19,143,85,38
1144,47,38,32,19,143,85,38
1145,47,38,32,19,143,85,38
1146,47,38,32,19,143,85,38
1147,47,38,32,19,143,85,38
1148,47,38,32,19,143,85,38
1149,47,38,32,19,143,85,38
1150,47,38,32,19,143,85,38
1151,47,38,33,19,143,85,38
1152,47,38,33,19,143,85,38
1153,47,38,33,19,143,85,38
1154,47,38,33,19,143,85,38
1155,47,38,33,19,143,85,38
1156,47,38,33,19,143,85,38
1157,47,38,33,19,143,85,38
1158,47,38,33,19,143,85,38
1159,47,38,33,19,143,85,38
1160,47,38,33,19,143,85,38
1161,47,38,33,19,143,85,38
1162,47,38,33,19,143,85,38
1163,47,38,33,19,143,85,38
1164,47,38,33,19,143,85,38
1165,47,38,33,19,144,85,38
1166,47,38,33,19,144,85,38
1167,47,38,33,19,144,85,38
1168,47,38,33,19,144,85,38
1169,47,38,33,19,144,85,38
1170,47,38,33,19,144,85,38
1171,47,38,33,19,144,85,38
1172,47,38,33,19,144,85,38
1173,47,38,33,19,144,85,38
1174,47,38,33,19,144,85,38
1175,47,38,33,19,144,85,38
1176,47,38,33,19,144,85,38
1177,47,38,33,19,144,85,38
1178,47,38,33,19,144,86,38
1179,47,38,33,19,144,86,38
1180,47,38,33,19,144,86,38
1181,47,38,33,19,144,86,38
1182,47,38,33,19,144,86,38
1183,47,38,33,19,144,86,38
1184,47,38,33,19,144,86,38
1185,47,38,33,19,144,86,38
1186,47,38,33,19,144,86,38
1187,47,38,33,19,144,86,38
1188,47,38,33,19,144,86,38
1189,47,38,33,19,144,86,38
1190,47,38,33,19,144,86,38
1191,47,38,33,19,144,86,38
1192,47,38,33,19,144,86,38
1193,47,38,33,19,144,86,38
1194,47,38,33,19,144,86,38
1195,47,38,33,19,144,86,38
1196,47,38,33,19,144,86,38
1197,47,38,33,19,144,86,38
1198,47,38,33,19,144,86,38
1199,47,38,33,19,145,86,38
